stamp,component_count,main_size,small_component_index,small_component_size,nearest_distance_m,small_x,small_y,small_z,main_x,main_y,main_z,reason
1786670439.1430364,3,88,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670439.5260313,3,86,1,11,0.9508036067935712,15.526201248168945,6.656593322753906,0.14243800938129425,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670439.5260313,3,86,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670439.9590993,2,102,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670440.3615875,3,100,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670440.3615875,3,100,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670440.7952616,3,112,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670440.7952616,3,112,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670441.1982794,3,100,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670441.1982794,3,100,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670441.6021152,3,104,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670441.6021152,3,104,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670441.9851792,3,104,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670441.9851792,3,104,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670442.3875651,3,103,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670442.3875651,3,103,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670442.7907338,3,107,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670442.7907338,3,107,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670443.203216,3,112,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670443.203216,3,112,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670443.6164074,5,111,1,7,0.301127615010655,17.29366683959961,7.552463054656982,1.100000023841858,17.099624633789062,7.438333988189697,0.8999999761581421,visibility_direction_rejected
1786670443.6164074,5,111,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670443.6164074,5,111,3,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670443.6164074,5,111,4,2,3.020008585954315,28.391498565673828,0.7689850330352783,0.30000001192092896,31.29375457763672,-0.06609693914651871,0.30000001192092896,not_evaluated_this_snapshot
