wall_elapsed_s,ros_time,map_stamp,odom_stamp,map_frame,source_odom_frame,graph_frame,goal_frame,path_frame,initial_position_error_m,initial_yaw_error_deg,static_points,dynamic_points,graph_static_points,accumulated_static_points,graph_nodes,graph_edges,graph_components,largest_component,robot_component,robot_degree,blocked_edges,path_poses,path_length_m,path_goal_error_m,path_min_clearance_m,graph_edges_checked,graph_min_clearance_m,graph_clearance_violations,robot_static_clearance_m,waypoint_path_distance_m,reached,semantic_snapshot_s,semantic_update_s,semantic_callback_s,main_loop_s
29.478494,1786670409.780641,1769605470.857691,1769605470.957817,map_start,map,map_start,,,0.000000,0.000000,2073,0,948,2283,46,90,2,45,1,0,0,0,0.000000,inf,inf,33,0.480954,0,0.327817,inf,0,0.005170,0.001291,0.006485,0.043512
30.281838,1786670410.183604,1769605471.257880,1769605471.257880,map_start,map,map_start,,,0.000000,0.000000,2115,0,992,2356,48,94,2,47,1,0,0,0,0.000000,inf,inf,38,0.491750,0,0.322917,inf,0,0.003082,0.000750,0.003847,0.041000
31.079109,1786670410.581612,1769605471.557762,1769605471.657726,map_start,map,map_start,,,0.000000,0.000000,2103,0,1019,2395,46,94,2,45,1,0,0,0,0.000000,inf,inf,38,0.478427,0,0.358509,inf,0,0.006421,0.001317,0.007764,0.041000
31.864188,1786670410.974574,1769605471.957796,1769605471.957796,map_start,map,map_start,,,0.000000,0.000000,2102,0,1046,2435,47,90,1,47,47,5,0,0,0.000000,inf,inf,41,0.454706,0,0.636368,inf,0,0.001417,0.000344,0.001770,0.031501
32.687270,1786670411.383145,1769605472.257710,1769605472.357723,map_start,map,map_start,,,0.000000,0.000000,2100,0,1061,2459,43,92,1,43,43,8,0,0,0.000000,inf,inf,41,0.474337,0,0.663247,inf,0,0.005918,0.001513,0.007459,0.046296
33.502355,1786670411.792071,1769605472.657699,1769605472.757741,map_start,map,map_start,,,0.000000,0.000000,2140,0,1104,2529,58,144,1,58,58,9,0,0,0.000000,inf,inf,51,0.464701,0,0.679784,inf,0,0.006459,0.000552,0.007022,0.046296
34.286041,1786670412.185492,1769605473.057774,1769605473.057774,map_start,map,map_start,,,0.000000,0.000000,2187,0,1138,2595,52,118,1,52,52,9,0,0,0.000000,inf,inf,44,0.474219,0,0.850085,inf,0,0.004706,0.000702,0.005420,0.063566
35.104805,1786670412.593826,1769605473.357780,1769605473.457622,map_start,map,map_start,,,0.000000,0.000000,2237,0,1211,2699,52,108,2,51,1,0,0,0,0.000000,inf,inf,30,0.471143,0,0.623690,inf,0,0.005693,0.001566,0.007283,0.063430
35.898647,1786670412.991967,1769605473.757843,1769605473.857809,map_start,map,map_start,,,0.000000,0.000000,2285,0,1258,2787,61,141,1,61,61,11,0,0,0.000000,inf,inf,45,0.474500,0,0.628755,inf,0,0.003380,0.000916,0.004312,0.060710
36.707704,1786670413.395357,1769605474.157850,1769605474.157850,map_start,map,map_start,,,0.000000,0.000000,2346,0,1303,2862,62,130,2,61,1,0,0,0,0.000000,inf,inf,37,0.472825,0,0.631157,inf,0,0.002581,0.000716,0.003317,0.060710
37.519826,1786670413.799285,1769605474.457772,1769605474.557888,map_start,map,map_start,,,0.000000,0.000000,2437,0,1361,2964,57,120,1,57,57,10,0,0,0.000000,inf,inf,41,0.498974,0,0.627462,inf,0,0.006141,0.001751,0.007924,0.076578
38.302663,1786670414.192509,1769605474.857772,1769605474.857772,map_start,map,map_start,,,0.000000,0.000000,2465,0,1367,3063,62,130,1,62,62,10,0,0,0.000000,inf,inf,47,0.496784,0,0.640527,inf,0,0.006103,0.000886,0.007023,0.063783
39.109922,1786670414.596550,1769605475.157749,1769605475.257842,map_start,map,map_start,,,0.000000,0.000000,2532,0,1415,3157,62,127,1,62,62,10,0,0,0.000000,inf,inf,44,0.484266,0,0.633125,inf,0,0.007100,0.001857,0.008987,0.063783
39.907080,1786670414.994636,1769605475.557784,1769605475.557784,map_start,map,map_start,,,0.000000,0.000000,2529,0,1423,3207,61,123,1,61,61,10,0,0,0.000000,inf,inf,44,0.487127,0,0.648332,inf,0,0.006994,0.001781,0.008806,0.072826
40.712324,1786670415.397875,1769605475.957720,1769605475.957720,map_start,map,map_start,,,0.000000,0.000000,2630,0,1474,3319,59,118,1,59,59,10,0,0,0.000000,inf,inf,40,0.493676,0,0.628432,inf,0,0.007445,0.000474,0.007928,0.074446
41.525113,1786670415.806293,1769605476.257735,1769605476.357736,map_start,map,map_start,,,0.000000,0.000000,2668,0,1522,3415,68,154,1,68,68,11,0,0,0.000000,inf,inf,42,0.486627,0,0.631164,inf,0,0.007130,0.000730,0.007871,0.088446
42.330095,1786670416.204329,1769605476.657813,1769605476.657813,map_start,map,map_start,,,0.000000,0.000000,2620,0,1542,3451,69,158,1,69,69,11,0,0,0.000000,inf,inf,44,0.490302,0,0.635105,inf,0,0.006247,0.000509,0.006765,0.087359
43.124613,1786670416.602217,1769605476.957803,1769605477.057748,map_start,map,map_start,,,0.000000,0.000000,2586,0,1561,3507,65,150,1,65,65,11,0,0,0.000000,inf,inf,40,0.483044,0,0.599237,inf,0,0.007429,0.001925,0.009383,0.086029
43.933622,1786670417.010191,1769605477.357692,1769605477.457819,map_start,map,map_start,,,0.000000,0.000000,2624,0,1618,3579,74,176,1,74,74,12,0,0,0.000000,inf,inf,44,0.487196,0,0.602410,inf,0,0.005668,0.001722,0.007415,0.099839
44.773433,1786670417.428494,1769605477.757705,1769605477.757705,map_start,map,map_start,,,0.000000,0.000000,2639,0,1667,3678,77,177,1,77,77,11,0,0,0.000000,inf,inf,46,0.503409,0,0.656388,inf,0,0.008546,0.002054,0.010631,0.099839
45.548616,1786670417.817205,1769605478.057775,1769605478.157815,map_start,map,map_start,,,0.000000,0.000000,2626,0,1717,3752,84,190,1,84,84,11,0,0,0.000000,inf,inf,52,0.508958,0,0.657834,inf,0,0.008199,0.002082,0.010304,0.132573
46.358909,1786670418.220847,1769605478.357828,1769605478.457741,map_start,map,map_start,,,0.000000,0.000000,2615,0,1726,3841,84,194,1,84,84,11,0,0,0.000000,inf,inf,50,0.485688,0,0.658685,inf,0,0.009495,0.002063,0.011592,0.109414
